prefix	lemma	abs_freq	abs_freq0	abs_freq1	abs_freq2	freq	freq0	freq1	freq2
ра[зс]	растормошить	135	15	50	70	0.547	0.208	0.537	0.86
ра[зс]	расточать	694	419	203	72	2.814	5.803	2.182	0.885
ра[зс]	расточить	164	109	33	22	0.665	1.51	0.355	0.27
ра[зс]	расточиться	99	49	37	13	0.401	0.679	0.398	0.16
ра[зс]	растравливать	31	8	13	10	0.126	0.111	0.14	0.123
ра[зс]	растравлять	390	189	149	52	1.581	2.618	1.602	0.639
ра[зс]	растранжиривать	57	18	16	23	0.231	0.249	0.172	0.283
ра[зс]	растрачивать	915	259	410	246	3.71	3.587	4.407	3.022
ра[зс]	растрачиваться	74	25	27	22	0.3	0.346	0.29	0.27
ра[зс]	растревоживать	436	86	208	142	1.768	1.191	2.236	1.745
ра[зс]	растрепывать	1549	527	692	330	6.281	7.299	7.438	4.054
ра[зс]	растрепываться	278	92	135	51	1.127	1.274	1.451	0.627
ра[зс]	растрескиваться	353	63	166	124	1.431	0.873	1.784	1.523
ра[зс]	растрогать	1293	567	503	223	5.243	7.853	5.407	2.74
ра[зс]	растрогаться	236	45	118	73	0.957	0.623	1.268	0.897
ра[зс]	раструбить	33	5	10	18	0.134	0.069	0.107	0.221
ра[зс]	растрясать	201	56	103	42	0.815	0.776	1.107	0.516
ра[зс]	растягивать	2469	536	1028	905	10.011	7.424	11.05	11.119
ра[зс]	растягиваться	2692	674	1169	849	10.915	9.335	12.566	10.431
ра[зс]	расформировывать	353	23	134	196	1.431	0.319	1.44	2.408
ра[зс]	расфуфыриться	16	5	5	6	0.065	0.069	0.054	0.074
ра[зс]	расхаживать	1784	684	713	387	7.234	9.474	7.664	4.755
ра[зс]	расхваливать	769	279	334	156	3.118	3.864	3.59	1.917
ра[зс]	расхварываться	109	53	49	7	0.442	0.734	0.527	0.086
ра[зс]	расхвастаться	86	26	51	9	0.349	0.36	0.548	0.111
ра[зс]	расхватывать	329	73	160	96	1.334	1.011	1.72	1.179
ра[зс]	расхватываться	32	7	14	11	0.13	0.097	0.15	0.135
ра[зс]	расхищать	332	161	120	51	1.346	2.23	1.29	0.627
ра[зс]	расхищаться	51	19	25	7	0.207	0.263	0.269	0.086
ра[зс]	расхлебывать	410	89	163	158	1.662	1.233	1.752	1.941
ра[зс]	расхныкаться	34	16	12	6	0.138	0.222	0.129	0.074
ра[зс]	расходиться	15809	5153	6662	3994	64.102	71.371	71.61	49.071
ра[зс]	расходовать	1013	161	476	376	4.107	2.23	5.117	4.62
ра[зс]	расходоваться	631	84	281	266	2.559	1.163	3.02	3.268
ра[зс]	расхолаживать	147	54	62	31	0.596	0.748	0.666	0.381
ра[зс]	расхотеться	280	5	119	156	1.135	0.069	1.279	1.917
ра[зс]	расхохотаться	2667	1025	896	746	10.814	14.197	9.631	9.165
ра[зс]	расхрабриться	149	46	74	29	0.604	0.637	0.795	0.356
ра[зс]	расцарапывать	204	23	94	87	0.827	0.319	1.01	1.069
ра[зс]	расцвесть	39	15	19	5	0.158	0.208	0.204	0.061
ра[зс]	расцветать	2761	689	1242	830	11.195	9.543	13.35	10.197
ра[зс]	расцвечивать	448	82	215	151	1.817	1.136	2.311	1.855
ра[зс]	расцвечиваться	103	29	53	21	0.418	0.402	0.57	0.258
ра[зс]	расцеловывать	888	435	275	178	3.601	6.025	2.956	2.187
ра[зс]	расцеловываться	446	138	204	104	1.808	1.911	2.193	1.278
ра[зс]	расценивать	1333	28	509	796	5.405	0.388	5.471	9.78
ра[зс]	расцениваться	375	13	149	213	1.521	0.18	1.602	2.617
ра[зс]	расцеплять	129	5	89	35	0.523	0.069	0.957	0.43
ра[зс]	расцепляться	67	9	27	31	0.272	0.125	0.29	0.381
ра[зс]	расчерчивать	247	7	100	140	1.002	0.097	1.075	1.72
ра[зс]	расчесться	84	57	20	7	0.341	0.789	0.215	0.086
ра[зс]	расчесывать	1311	382	624	305	5.316	5.291	6.707	3.747
ра[зс]	расчесываться	42	5	13	24	0.17	0.069	0.14	0.295
ра[зс]	расчислять	105	51	28	26	0.426	0.706	0.301	0.319
ра[зс]	расчитывать	212	44	121	47	0.86	0.609	1.301	0.577
ра[зс]	расчихаться	43	20	17	6	0.174	0.277	0.183	0.074
ра[зс]	расчищать	1806	400	833	573	7.323	5.54	8.954	7.04
ра[зс]	расчищаться	114	26	58	30	0.462	0.36	0.623	0.369
ра[зс]	расчленять	685	41	392	252	2.778	0.568	4.214	3.096
ра[зс]	расчленяться	91	17	57	17	0.369	0.235	0.613	0.209
ра[зс]	расчувствоваться	402	151	137	114	1.63	2.091	1.473	1.401
ра[зс]	расчухать	60	17	25	18	0.243	0.235	0.269	0.221
ра[зс]	расшалиться	164	54	61	49	0.665	0.748	0.656	0.602
ра[зс]	расшаркиваться	345	197	106	42	1.399	2.729	1.139	0.516
ра[зс]	расшатывать	1018	284	464	270	4.128	3.934	4.988	3.317
ра[зс]	расшатываться	247	82	115	50	1.002	1.136	1.236	0.614
ра[зс]	расшвыривать	124	13	62	49	0.503	0.18	0.666	0.602
ра[зс]	расшвырять	115	20	66	29	0.466	0.277	0.709	0.356
ра[зс]	расшевеливать	463	200	162	101	1.877	2.77	1.741	1.241
ра[зс]	расшевеливаться	48	16	21	11	0.195	0.222	0.226	0.135
ра[зс]	расшибать	552	245	223	84	2.238	3.393	2.397	1.032
ра[зс]	расшибаться	389	165	143	81	1.577	2.285	1.537	0.995
ра[зс]	расшивать	264	45	137	82	1.07	0.623	1.473	1.007
ра[зс]	расширять	6809	1128	2216	3465	27.609	15.623	23.82	42.571
ра[зс]	расширяться	4201	925	1683	1593	17.034	12.812	18.091	19.572
ра[зс]	расшифровывать	1268	14	617	637	5.141	0.194	6.632	7.826
ра[зс]	расшнуровывать	113	14	56	43	0.458	0.194	0.602	0.528
ра[зс]	расшуметься	121	25	73	23	0.491	0.346	0.785	0.283
ра[зс]	расщедриваться	166	44	58	64	0.673	0.609	0.623	0.786
ра[зс]	расщеплять	588	60	302	226	2.384	0.831	3.246	2.777
ра[зс]	расщепляться	213	29	96	88	0.864	0.402	1.032	1.081
с	сбавлять	969	177	424	368	3.929	2.452	4.558	4.521
с	сбагривать	55	5	14	36	0.223	0.069	0.15	0.442
с	сбегать	8642	1782	3830	3030	35.041	24.682	41.169	37.227
с	сбегаться	510	153	268	89	2.068	2.119	2.881	1.093
с	сбежаться	1015	429	406	180	4.116	5.942	4.364	2.211
с	сберегать	1925	684	773	468	7.805	9.474	8.309	5.75
с	сберегаться	113	51	40	22	0.458	0.706	0.43	0.27
с	сбеситься	164	62	71	31	0.665	0.859	0.763	0.381
с	сбивать	9689	2132	4352	3205	39.287	29.529	46.78	39.377
с	сбиваться	4993	1402	2323	1268	20.245	19.418	24.97	15.579
с	сбирать	456	380	64	12	1.849	5.263	0.688	0.147
с	сбираться	967	847	109	11	3.921	11.731	1.172	0.135
с	сближать	2118	665	828	625	8.588	9.211	8.9	7.679
с	сближаться	2725	1156	933	636	11.049	16.011	10.029	7.814
с	сболтнуть	277	93	109	75	1.123	1.288	1.172	0.921
с	сбрасывать	2474	345	1230	899	10.031	4.778	13.221	11.045
с	сбрасываться	274	20	122	132	1.111	0.277	1.311	1.622
с	сбрендить	148	26	17	105	0.6	0.36	0.183	1.29
с	сбрехать	49	11	29	9	0.199	0.152	0.312	0.111
с	сбривать	466	98	232	136	1.89	1.357	2.494	1.671
с	сбросить	6728	1530	3198	2000	27.28	21.191	34.375	24.572
с	сбрызгивать	96	6	24	66	0.389	0.083	0.258	0.811
с	сбывать	1335	770	357	208	5.413	10.665	3.837	2.556
с	сбываться	3445	1110	1018	1317	13.969	15.374	10.943	16.181
с	сваливать	4084	937	1870	1277	16.56	12.978	20.101	15.689
с	сваливаться	5882	1299	2843	1740	23.85	17.992	30.56	21.378
с	свалить	248	60	131	57	1.006	0.831	1.408	0.7
с	свалять	112	23	70	19	0.454	0.319	0.752	0.233
с	сваляться	271	40	144	87	1.099	0.554	1.548	1.069
с	сварганить	150	28	40	82	0.608	0.388	0.43	1.007
с	сваривать	3016	552	1290	1174	12.229	7.645	13.866	14.424
с	свариваться	173	34	88	51	0.701	0.471	0.946	0.627
с	свариться	89	20	40	29	0.361	0.277	0.43	0.356
с	свевать	108	57	45	6	0.438	0.789	0.484	0.074
с	свергать	1591	480	721	390	6.451	6.648	7.75	4.792
с	сверзиться	96	10	47	39	0.389	0.139	0.505	0.479
с	свернуться	1454	374	655	425	5.896	5.18	7.041	5.222
с	сверстывать	116	10	43	63	0.47	0.139	0.462	0.774
с	свертывать	7539	1275	3906	2358	30.569	17.659	41.986	28.971
с	свертываться	278	86	145	47	1.127	1.191	1.559	0.577
с	свершать	633	239	267	127	2.567	3.31	2.87	1.56
с	свершаться	1742	355	725	662	7.063	4.917	7.793	8.133
с	сверять	688	73	257	358	2.79	1.011	2.763	4.398
с	сверяться	324	13	97	214	1.314	0.18	1.043	2.629
с	свечереть	33	12	14	7	0.134	0.166	0.15	0.086
с	свешивать	1296	283	686	327	5.255	3.92	7.374	4.018
с	свешиваться	1400	311	736	353	5.677	4.307	7.911	4.337
с	свивать	670	292	244	134	2.717	4.044	2.623	1.646
с	свиваться	322	117	135	70	1.306	1.621	1.451	0.86
с	свидеться	772	414	268	90	3.13	5.734	2.881	1.106
с	свинчиваться	23	6	11	6	0.093	0.083	0.118	0.074
с	свисать	2106	89	1133	884	8.539	1.233	12.179	10.861
с	свихивать	92	35	41	16	0.373	0.485	0.441	0.197
с	свихиваться	464	88	177	199	1.881	1.219	1.903	2.445
с	сводить	12768	3502	5061	4205	51.771	48.504	54.401	51.663
с	сводиться	5757	1174	2474	2109	23.343	16.26	26.593	25.911
с	свозить	1886	830	664	392	7.647	11.496	7.137	4.816
с	свозиться	59	16	24	19	0.239	0.222	0.258	0.233
с	сволакивать	162	52	77	33	0.657	0.72	0.828	0.405
с	сворачивать	2544	551	1194	799	10.315	7.632	12.834	9.817
с	сворачиваться	323	7	110	206	1.31	0.097	1.182	2.531
с	своровать	157	38	43	76	0.637	0.526	0.462	0.934
с	свыкаться	872	378	291	203	3.536	5.235	3.128	2.494
с	свыкнуться	25	13	5	7	0.101	0.18	0.054	0.086
с	связывать	36626	5577	12989	18060	148.509	77.244	139.619	221.887
с	связываться	5687	852	2314	2521	23.059	11.801	24.873	30.973
с	сгибать	2272	561	1057	654	9.212	7.77	11.362	8.035
с	сгибаться	3486	870	1890	726	14.135	12.05	20.316	8.92
с	сгибнуть	141	62	55	24	0.572	0.859	0.591	0.295
с	сгинуть	1290	214	533	543	5.231	2.964	5.729	6.671
с	сглаживать	1070	270	439	361	4.339	3.74	4.719	4.435
с	сглаживаться	436	165	176	95	1.768	2.285	1.892	1.167
с	сглазить	520	128	148	244	2.108	1.773	1.591	2.998
с	сглатывать	615	10	181	424	2.494	0.139	1.946	5.209
с	сглупить	54	15	23	16	0.219	0.208	0.247	0.197
с	сгнаивать	271	81	112	78	1.099	1.122	1.204	0.958
с	сгнивать	1131	327	462	342	4.586	4.529	4.966	4.202
с	сговаривать	266	142	108	16	1.079	1.967	1.161	0.197
с	сговариваться	2670	698	1463	509	10.826	9.668	15.726	6.254
с	сгодиться	480	16	215	249	1.946	0.222	2.311	3.059
с	сгонять	721	164	313	244	2.923	2.271	3.364	2.998
с	сгоняться	27	7	15	5	0.109	0.097	0.161	0.061
с	сгорать	6985	2091	2670	2224	28.322	28.961	28.7	27.324
с	сгорбить	232	92	106	34	0.941	1.274	1.139	0.418
с	сгорбиться	961	344	442	175	3.897	4.765	4.751	2.15
с	сготовить	238	87	119	32	0.965	1.205	1.279	0.393
с	сграбастать	74	7	38	29	0.3	0.097	0.408	0.356
с	сгребать	1257	189	675	393	5.097	2.618	7.256	4.828
с	сгрудить	34	6	21	7	0.138	0.083	0.226	0.086
с	сгрудиться	741	56	512	173	3.005	0.776	5.504	2.125
с	сгружать	275	19	155	101	1.115	0.263	1.666	1.241
с	сгруппироваться	231	84	75	72	0.937	1.163	0.806	0.885
с	сгруппировывать	351	109	112	130	1.423	1.51	1.204	1.597
с	сгрызать	120	15	47	58	0.487	0.208	0.505	0.713
с	сгубить	595	254	168	173	2.413	3.518	1.806	2.125
с	сгущать	872	206	461	205	3.536	2.853	4.955	2.519
с	сгущаться	1876	446	825	605	7.607	6.177	8.868	7.433
с	сдабривать	336	58	142	136	1.362	0.803	1.526	1.671
с	сдавать	16545	2438	7072	7035	67.086	33.767	76.017	86.433
с	сдаваться	8140	1863	3551	2726	33.006	25.803	38.17	33.492
с	сдавливать	1333	351	609	373	5.405	4.862	6.546	4.583
с	сдавливаться	25	6	11	8	0.101	0.083	0.118	0.098
с	сдвигать	4435	940	2280	1215	17.983	13.019	24.508	14.928
с	сдвигаться	2168	365	1031	772	8.791	5.055	11.082	9.485
с	сделать	188079	60544	66748	60787	762.614	838.562	717.477	746.836
с	сделаться	26447	17277	6415	2755	107.236	239.294	68.955	33.848
с	сдергивать	1196	277	579	340	4.849	3.837	6.224	4.177
с	сдерживать	8275	2573	3273	2429	33.553	35.637	35.182	29.843
с	сдерживаться	2542	422	1117	1003	10.307	5.845	12.007	12.323
с	сдирать	1908	492	832	584	7.736	6.814	8.943	7.175
с	сдираться	23	7	9	7	0.093	0.097	0.097	0.086
с	сдобровать	114	59	44	11	0.462	0.817	0.473	0.135
с	сдрейфить	105	5	66	34	0.426	0.069	0.709	0.418
с	сдружать	52	13	18	21	0.211	0.18	0.193	0.258
с	сдружаться	537	134	251	152	2.177	1.856	2.698	1.867
с	сдувать	533	70	277	186	2.161	0.97	2.977	2.285
с	сдуреть	284	18	144	122	1.152	0.249	1.548	1.499
с	сдуть	633	67	290	276	2.567	0.928	3.117	3.391
с	сдыхать	1558	108	617	833	6.317	1.496	6.632	10.234
с	сдюжить	95	6	43	46	0.385	0.083	0.462	0.565
с	сжалиться	1041	612	259	170	4.221	8.476	2.784	2.089
с	сжевывать	189	21	88	80	0.766	0.291	0.946	0.983
с	сживать	267	126	75	66	1.083	1.745	0.806	0.811
с	сживаться	558	256	214	88	2.263	3.546	2.3	1.081
с	сжигать	8903	2763	3757	2383	36.099	38.269	40.384	29.278
с	сжигаться	266	81	110	75	1.079	1.122	1.182	0.921
с	сжимать	5984	1530	2705	1749	24.264	21.191	29.076	21.488
с	сжиматься	4682	1289	2191	1202	18.984	17.853	23.551	14.768
с	сжинать	4535	1305	2218	1012	18.388	18.075	23.841	12.434
с	сжирать	1191	136	457	598	4.829	1.884	4.912	7.347
с	сзывать	252	144	96	12	1.022	1.994	1.032	0.147
с	сзываться	249	80	134	35	1.01	1.108	1.44	0.43
с	сказануть	76	10	32	34	0.308	0.139	0.344	0.418
с	сказать	641544	199594	282777	159173	2601.303	2764.469	3039.582	1955.617
с	сказывать	7235	5417	1644	174	29.336	75.028	17.671	2.138
с	сказываться	9154	2397	3660	3097	37.117	33.2	39.341	38.05
с	скалывать	205	30	95	80	0.831	0.416	1.021	0.983
с	скапливать	28	6	15	7	0.114	0.083	0.161	0.086
с	скапливаться	496	30	215	251	2.011	0.416	2.311	3.084
с	скармливать	337	36	132	169	1.366	0.499	1.419	2.076
с	скатать	329	55	185	89	1.334	0.762	1.989	1.093
с	скататься	53	8	21	24	0.215	0.111	0.226	0.295
с	скатить	56	8	29	19	0.227	0.111	0.312	0.233
с	скатиться	1529	316	753	460	6.2	4.377	8.094	5.652
с	скатывать	187	24	109	54	0.758	0.332	1.172	0.663
с	скатываться	983	152	528	303	3.986	2.105	5.675	3.723
с	скачать	121	5	11	105	0.491	0.069	0.118	1.29
с	скашивать	2249	455	1161	633	9.119	6.302	12.48	7.777
с	скашиваться	171	35	88	48	0.693	0.485	0.946	0.59
с	скащивать	130	22	55	53	0.527	0.305	0.591	0.651
с	сквитываться	51	25	14	12	0.207	0.346	0.15	0.147
с	скидать	178	101	64	13	0.722	1.399	0.688	0.16
с	скидывать	3067	649	1425	993	12.436	8.989	15.317	12.2
с	скидываться	231	19	60	152	0.937	0.263	0.645	1.867
с	скипать	22	10	6	6	0.089	0.139	0.064	0.074
с	скисать	447	47	240	160	1.812	0.651	2.58	1.966
с	складывать	3205	678	1429	1098	12.995	9.391	15.36	13.49
с	складываться	19618	2304	6271	11043	79.546	31.911	67.407	135.675
с	склевывать	141	10	71	60	0.572	0.139	0.763	0.737
с	склеивать	991	131	442	418	4.018	1.814	4.751	5.136
с	склеиваться	216	27	95	94	0.876	0.374	1.021	1.155
с	склепывать	73	6	42	25	0.296	0.083	0.451	0.307
с	скликать	158	56	78	24	0.641	0.776	0.838	0.295
с	склонять	6050	2407	2370	1273	24.531	33.338	25.475	15.64
с	склоняться	7057	1984	3128	1945	28.614	27.479	33.623	23.896
с	сковывать	2248	600	1056	592	9.115	8.31	11.351	7.273
с	сковыривать	167	14	79	74	0.677	0.194	0.849	0.909
с	сколачивать	1636	355	776	505	6.634	4.917	8.341	6.204
с	сколачиваться	69	17	30	22	0.28	0.235	0.322	0.27
с	сколупывать	24	5	9	10	0.097	0.069	0.097	0.123
с	скомандовать	2562	516	1300	746	10.388	7.147	13.974	9.165
с	скомбинировать	90	19	46	25	0.365	0.263	0.494	0.307
с	скомкивать	1298	278	578	442	5.263	3.85	6.213	5.43
с	скомкиваться	28	5	13	10	0.114	0.069	0.14	0.123
с	скомпоновать	154	32	56	66	0.624	0.443	0.602	0.811
с	скомпрометировать	802	209	396	197	3.252	2.895	4.257	2.42
с	сконструировать	1020	11	539	470	4.136	0.152	5.794	5.774
с	сконфузить	1167	766	337	64	4.732	10.609	3.622	0.786
с	сконфузиться	1187	889	258	40	4.813	12.313	2.773	0.491
